"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Central Harlem (North)",10030,45,"10030","13 years",153,343.82,2024,"Q2","HPV",""
"Hamilton Heights/West Harlem",10031,56,"10031","13 years",311,559.95,2024,"Q2","HPV",""
"Washington Heights (South)",10032,62,"10032","13 years",331,537.81,2024,"Q2","HPV",""
"Washington Heights (North)/Washington Heights (South)",10033,56,"10033","13 years",291,518.53,2024,"Q2","HPV",""
"Inwood/Washington Heights (North)",10034,55,"10034","13 years",215,390.07,2024,"Q2","HPV",""
"East Harlem",10035,51,"10035","13 years",206,403.61,2024,"Q2","HPV",""
"Hell's Kitchen/Midtown Manhattan",10036,62,"10036","13 years",63,101.45,2024,"Q2","HPV",""
"Central Harlem (North)/East Harlem",10037,63,"10037","13 years",109,173.79,2024,"Q2","HPV",""
"Chinatown/Financial District",10038,40,"10038","13 years",53,131.83,2024,"Q2","HPV",""
"Central Harlem (North)/Washington Heights (South)",10039,46,"10039","13 years",161,348.26,2024,"Q2","HPV",""
"Washington Heights (North)",10040,50,"10040","13 years",209,415.62,2024,"Q2","HPV",""
"Roosevelt Island",10044,19,"10044","13 years",19,101.15,2024,"Q2","HPV",""
"Lenox Hill/Upper East Side",10065,42,"10065","13 years",64,152.38,2024,"Q2","HPV",""
"Lincoln Square",10069,57,"10069","13 years",20,35.4,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Lenox Hill/Upper East Side",10075,43,"10075, 10162","13 years",68,159.8,2024,"Q2","HPV",""
"Upper East Side/Yorkville",10128,28,"10128","13 years",127,460.25,2024,"Q2","HPV",""
"Battery Park City",10280,36,"10280","13 years",18,49.75,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Battery Park City",10282,47,"10282","13 years",18,37.95,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Silver Lake/St. George",10301,30,"10301","13 years",135,456.29,2024,"Q2","HPV",""
"Elm Park",10302,38,"10302","13 years",100,261.55,2024,"Q2","HPV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,34,"10303","13 years",151,445.04,2024,"Q2","HPV",""
"New Dorp/Todt Hill",10304,31,"10304","13 years",173,561.48,2024,"Q2","HPV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,23,"10305","13 years",114,504.51,2024,"Q2","HPV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,18,"10306","13 years",124,704.81,2024,"Q2","HPV",""
"Tottenville",10307,0,"10307","13 years",,208.64,2024,"Q2","HPV","Neighborhood areas with counts of less than 10 are suppressed"
"Great Kills",10308,15,"10308","13 years",55,369.13,2024,"Q2","HPV",""
"Charleston/Prince's Bay/Woodrow",10309,9,"10309","13 years",38,424.31,2024,"Q2","HPV",""
"Port Richmond/Randall Manor/West Brighton",10310,30,"10310","13 years",110,365.46,2024,"Q2","HPV",""
"Annadale/Rossville",10312,9,"10312","13 years",72,776.65,2024,"Q2","HPV",""
"Bloomfield/Freshkills Park",10314,16,"10314","13 years",188,1149.49,2024,"Q2","HPV",""
"Concourse/Melrose",10451,78,"10451","13 years",491,632.9,2024,"Q2","HPV",""
"Concourse/Highbridge",10452,72,"10452","13 years",792,1099.09,2024,"Q2","HPV",""
"Morris Heights/Mount Hope/University Heights",10453,73,"10453","13 years",834,1146.9,2024,"Q2","HPV",""
"Mott Haven/Port Morris",10454,69,"10454","13 years",406,591.55,2024,"Q2","HPV",""
"Mott Haven",10455,76,"10455","13 years",484,639.95,2024,"Q2","HPV",""
"Claremont/Morrisania",10456,74,"10456","13 years",956,1288.68,2024,"Q2","HPV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,68,"10457","13 years",779,1140.43,2024,"Q2","HPV",""
"Belmont/Fordham University/Kingsbridge",10458,68,"10458","13 years",749,1104.14,2024,"Q2","HPV",""
"Charlotte Gardens/Hunts Point",10459,66,"10459","13 years",486,741.53,2024,"Q2","HPV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,65,"10460","13 years",557,861.94,2024,"Q2","HPV",""
"Morris Park/Pelham Bay/Westchester Square",10461,45,"10461","13 years",254,565.84,2024,"Q2","HPV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,59,"10462","13 years",502,854.06,2024,"Q2","HPV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,53,"10463","13 years",368,691.94,2024,"Q2","HPV",""
"City Island",10464,70,"10464","13 years",44,62.89,2024,"Q2","HPV",""
"Country Club/Throgs Neck",10465,32,"10465","13 years",190,592.7,2024,"Q2","HPV",""
"Edenwald/Wakefield",10466,48,"10466","13 years",458,953.2,2024,"Q2","HPV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,66,"10467","13 years",782,1177.51,2024,"Q2","HPV",""
"Fordham/Kingsbridge/University Heights",10468,71,"10468","13 years",745,1047.06,2024,"Q2","HPV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,45,"10469","13 years",403,898.48,2024,"Q2","HPV",""
"Wakefield/Woodlawn",10470,45,"10470","13 years",76,169.87,2024,"Q2","HPV",""
"Fieldston/North Riverdale/Riverdale",10471,33,"10471","13 years",64,191.07,2024,"Q2","HPV",""
"Soundview",10472,78,"10472","13 years",649,830.67,2024,"Q2","HPV",""
"Castle Hill/Clason Point/Soundview",10473,52,"10473","13 years",429,827.35,2024,"Q2","HPV",""
"Hunts Point",10474,85,"10474","13 years",145,170.42,2024,"Q2","HPV",""
"Co-op City/Edenwald",10475,38,"10475","13 years",161,423.44,2024,"Q2","HPV",""
"Bellerose/Douglaston-Little Neck",11004,72,"11004, 11005","13 years",164,229.02,2024,"Q2","HPV",""
"Astoria (South)/Long Island City/Sunnyside",11101,69,"11101","13 years",182,263.37,2024,"Q2","HPV",""
"Astoria (North)",11102,48,"11102","13 years",112,234.54,2024,"Q2","HPV",""
"Astoria (North)/Astoria (South)",11103,30,"11103","13 years",81,265.95,2024,"Q2","HPV",""
"Sunnyside",11104,51,"11104","13 years",102,201.32,2024,"Q2","HPV",""
"Ditmars Steinway",11105,25,"11105","13 years",69,276.55,2024,"Q2","HPV",""
"Astoria (South)",11106,54,"11106","13 years",154,286.94,2024,"Q2","HPV",""
"Long Island City",11109,78,"11109","13 years",10,12.79,2024,"Q2","HPV","Vaccination rate should be interpreted with caution due to small population estimate"
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,43,"11201","13 years",153,355.55,2024,"Q2","HPV",""
"East Flatbush (North)/East Flatbush (South)",11203,41,"11203","13 years",297,722.85,2024,"Q2","HPV",""
"Bensonhurst/Mapleton",11204,26,"11204","13 years",304,1161.38,2024,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,27,"11205","13 years",143,533.22,2024,"Q2","HPV",""
"Williamsburg (South)",11206,25,"11206","13 years",323,1269.51,2024,"Q2","HPV",""
"Cypress Hills/East New York",11207,49,"11207","13 years",611,1243.26,2024,"Q2","HPV",""
"Cypress Hills/East New York",11208,48,"11208","13 years",721,1492.96,2024,"Q2","HPV",""
"Bay Ridge/Fort Hamilton",11209,28,"11209","13 years",205,735.65,2024,"Q2","HPV",""
"Flatlands/Midwood",11210,18,"11210","13 years",154,853.69,2024,"Q2","HPV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,12,"11211, 11249","13 years",156,1347.91,2024,"Q2","HPV",""
"Ocean Hill-Brownsville",11212,54,"11212","13 years",598,1098.17,2024,"Q2","HPV",""
"Crown Heights (East)",11213,28,"11213","13 years",250,888.61,2024,"Q2","HPV",""
"Bath Beach/Bensonhurst/Gravesend",11214,37,"11214","13 years",369,1005.99,2024,"Q2","HPV",""
"Gowanus/Park Slope/Windsor Terrace",11215,50,"11215","13 years",260,521.36,2024,"Q2","HPV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,30,"11216","13 years",140,468.1,2024,"Q2","HPV",""
"Boerum Hill/Park Slope",11217,51,"11217, 11243","13 years",127,249.82,2024,"Q2","HPV",""
"Kensington/Windsor Terrace",11218,30,"11218","13 years",297,983.03,2024,"Q2","HPV",""
"Borough Park",11219,31,"11219","13 years",467,1506.49,2024,"Q2","HPV",""
"Sunset Park",11220,99,"11220","13 years",1226,1026.61,2024,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,39,"11221","13 years",376,964.58,2024,"Q2","HPV",""
"Greenpoint",11222,29,"11222","13 years",77,263.03,2024,"Q2","HPV",""
"Gravesend/Homecrest",11223,32,"11223","13 years",307,963.48,2024,"Q2","HPV",""
"Brighton Beach/Coney Island/Seagate",11224,31,"11224","13 years",161,512.56,2024,"Q2","HPV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,28,"11225","13 years",162,576.25,2024,"Q2","HPV",""
"Flatbush/Prospect Lefferts Gardens",11226,49,"11226","13 years",465,954.43,2024,"Q2","HPV",""
"Bath Beach/Dyker Heights",11228,45,"11228","13 years",236,527.56,2024,"Q2","HPV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,18,"11229","13 years",177,964.27,2024,"Q2","HPV",""
"Midwood",11230,20,"11230","13 years",254,1288.58,2024,"Q2","HPV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,54,"11231","13 years",154,284.69,2024,"Q2","HPV",""
"Sunset Park",11232,88,"11232","13 years",230,261.34,2024,"Q2","HPV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,42,"11233","13 years",394,935.01,2024,"Q2","HPV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,21,"11234","13 years",222,1058.75,2024,"Q2","HPV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,21,"11235","13 years",153,735.78,2024,"Q2","HPV",""
"Canarsie",11236,32,"11236","13 years",367,1129.64,2024,"Q2","HPV",""
"Bushwick/East Williamsburg",11237,70,"11237","13 years",335,475.28,2024,"Q2","HPV",""
"Clinton Hill/Prospect Heights",11238,53,"11238","13 years",151,283.29,2024,"Q2","HPV",""
"East New York",11239,53,"11239","13 years",90,169.8,2024,"Q2","HPV",""
"Flushing/Murray Hill",11354,75,"11354","13 years",277,367.77,2024,"Q2","HPV",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","13 years",601,598.09,2024,"Q2","HPV",""
"College Point",11356,71,"11356","13 years",215,302.7,2024,"Q2","HPV",""
"Whitestone",11357,30,"11357","13 years",128,422.55,2024,"Q2","HPV",""
"Auburndale/Murray Hill",11358,42,"11358","13 years",156,372.06,2024,"Q2","HPV",""
"Bayside (North)",11360,24,"11360","13 years",36,149.24,2024,"Q2","HPV",""
"Bayside (North)/Bayside (South)",11361,28,"11361","13 years",82,295.59,2024,"Q2","HPV",""
"Douglaston-Little Neck",11362,17,"11362","13 years",32,189.56,2024,"Q2","HPV",""
"Douglaston-Little Neck",11363,14,"11363","13 years",13,91.13,2024,"Q2","HPV",""
"Bayside (South)/Oakland Gardens",11364,34,"11364","13 years",151,440.17,2024,"Q2","HPV",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,55,"11365","13 years",269,493.12,2024,"Q2","HPV",""
"Fresh Meadows/Hillcrest",11366,39,"11366","13 years",53,135.86,2024,"Q2","HPV",""
"Kew Gardens Hills/Pomonok",11367,34,"11367","13 years",151,437.81,2024,"Q2","HPV",""
"Corona/North Corona",11368,99,"11368","13 years",1270,1224.6,2024,"Q2","HPV",""
"Airport/East Elmhurst",11369,99,"11369","13 years",345,347.46,2024,"Q2","HPV",""
"Jackson Heights/Rikers Island",11370,66,"11370","13 years",155,236.19,2024,"Q2","HPV",""
"Jackson Heights",11372,80,"11372","13 years",461,572.92,2024,"Q2","HPV",""
"Elmhurst",11373,92,"11373","13 years",841,918.4,2024,"Q2","HPV",""
"Rego Park",11374,32,"11374","13 years",112,347.2,2024,"Q2","HPV",""
"Forest Hills",11375,31,"11375","13 years",158,511.71,2024,"Q2","HPV",""
"Woodside",11377,66,"11377","13 years",519,789.4,2024,"Q2","HPV",""
"Maspeth",11378,45,"11378","13 years",201,443.17,2024,"Q2","HPV",""
"Middle Village",11379,27,"11379","13 years",106,392.82,2024,"Q2","HPV",""
"Glendale/Ridgewood",11385,34,"11385","13 years",450,1320.26,2024,"Q2","HPV",""
"Cambria Heights",11411,28,"11411","13 years",52,189.08,2024,"Q2","HPV",""
"St. Albans",11412,38,"11412","13 years",167,441.77,2024,"Q2","HPV",""
"Laurelton/Rosedale",11413,36,"11413","13 years",177,488.74,2024,"Q2","HPV",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,22,"11414","13 years",68,315.28,2024,"Q2","HPV",""
"Kew Gardens",11415,32,"11415","13 years",57,177.85,2024,"Q2","HPV",""
"Ozone Park",11416,37,"11416","13 years",140,379.63,2024,"Q2","HPV",""
"Ozone Park",11417,34,"11417","13 years",141,411.63,2024,"Q2","HPV",""
"Richmond Hill",11418,46,"11418","13 years",200,433.86,2024,"Q2","HPV",""
"Richmond Hill/South Ozone Park",11419,45,"11419","13 years",268,591.07,2024,"Q2","HPV",""
"South Ozone Park",11420,40,"11420","13 years",244,614.81,2024,"Q2","HPV",""
"Woodhaven",11421,51,"11421","13 years",276,546.22,2024,"Q2","HPV",""
"Rosedale",11422,33,"11422","13 years",121,366.22,2024,"Q2","HPV",""
"Hollis/Holliswood",11423,50,"11423","13 years",154,307.75,2024,"Q2","HPV",""
"Bellerose",11426,28,"11426","13 years",66,231.99,2024,"Q2","HPV",""
"Bellerose/Hollis Hills/Holliswood",11427,34,"11427","13 years",87,257.77,2024,"Q2","HPV",""
"Queens Village",11428,44,"11428","13 years",95,218.14,2024,"Q2","HPV",""
"Queens Village",11429,54,"11001, 11429","13 years",154,286.3,2024,"Q2","HPV",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,71,"11432","13 years",443,621.71,2024,"Q2","HPV",""
"Jamaica",11433,52,"11433","13 years",258,493.22,2024,"Q2","HPV",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,51,"11434","13 years",379,745.44,2024,"Q2","HPV",""
"Briarwood/Jamaica",11435,57,"11435","13 years",339,592.16,2024,"Q2","HPV",""
"South Jamaica/South Ozone Park",11436,46,"11436","13 years",122,264.86,2024,"Q2","HPV",""
"Edgemere/Far Rockaway",11691,39,"11691","13 years",358,923.39,2024,"Q2","HPV",""
"Arverne/Edgemere",11692,34,"11692","13 years",109,323.85,2024,"Q2","HPV",""
"Arverne/Broad Channel",11693,22,"11693","13 years",36,162.01,2024,"Q2","HPV",""
"Belle Harbor-Neponsit/Rockaway Park",11694,20,"11694","13 years",51,256.92,2024,"Q2","HPV",""
"Breezy Point",11697,20,"11697","13 years",10,50.74,2024,"Q2","HPV",""
