"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Inwood/Washington Heights (North)",10034,95,"10034","24 - 35 months",342,361.68,2022,"Q4","HepB",""
"East Harlem",10035,78,"10035","24 - 35 months",288,368.67,2022,"Q4","HepB",""
"Hell's Kitchen/Midtown Manhattan",10036,99,"10036","24 - 35 months",171,162.38,2022,"Q4","HepB",""
"Central Harlem (North)/East Harlem",10037,99,"10037","24 - 35 months",220,171.39,2022,"Q4","HepB",""
"Chinatown/Financial District",10038,91,"10038","24 - 35 months",127,140,2022,"Q4","HepB",""
"Central Harlem (North)/Washington Heights (South)",10039,71,"10039","24 - 35 months",237,334.43,2022,"Q4","HepB",""
"Washington Heights (North)",10040,85,"10040","24 - 35 months",322,377.93,2022,"Q4","HepB",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",126,104.05,2022,"Q4","HepB",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",296,253.87,2022,"Q4","HepB",""
"Lincoln Square",10069,99,"10069","24 - 35 months",121,57.66,2022,"Q4","HepB",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",220,190.75,2022,"Q4","HepB",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",555,439.96,2022,"Q4","HepB",""
"Battery Park City",10280,52,"10280","24 - 35 months",75,143.26,2022,"Q4","HepB",""
"Battery Park City",10282,73,"10282","24 - 35 months",97,132.62,2022,"Q4","HepB",""
"Silver Lake/St. George",10301,99,"10301","24 - 35 months",407,394.6,2022,"Q4","HepB",""
"Elm Park",10302,90,"10302","24 - 35 months",212,235.2,2022,"Q4","HepB",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,82,"10303","24 - 35 months",278,340.74,2022,"Q4","HepB",""
"New Dorp/Todt Hill",10304,88,"10304","24 - 35 months",414,470.25,2022,"Q4","HepB",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,80,"10305","24 - 35 months",345,431.36,2022,"Q4","HepB",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,76,"10306","24 - 35 months",423,554.17,2022,"Q4","HepB",""
"Tottenville",10307,73,"10307","24 - 35 months",103,140.71,2022,"Q4","HepB",""
"Great Kills",10308,69,"10308","24 - 35 months",198,288.25,2022,"Q4","HepB",""
"Charleston/Prince's Bay/Woodrow",10309,70,"10309","24 - 35 months",247,350.86,2022,"Q4","HepB",""
"Port Richmond/Randall Manor/West Brighton",10310,79,"10310","24 - 35 months",242,307.89,2022,"Q4","HepB",""
"Annadale/Rossville",10312,74,"10312","24 - 35 months",444,597.63,2022,"Q4","HepB",""
"Bloomfield/Freshkills Park",10314,76,"10314","24 - 35 months",716,947.12,2022,"Q4","HepB",""
"Concourse/Melrose",10451,94,"10451","24 - 35 months",576,610.93,2022,"Q4","HepB",""
"Concourse/Highbridge",10452,87,"10452","24 - 35 months",916,1057.2,2022,"Q4","HepB",""
"Morris Heights/Mount Hope/University Heights",10453,96,"10453","24 - 35 months",1018,1065.26,2022,"Q4","HepB",""
"Mott Haven/Port Morris",10454,87,"10454","24 - 35 months",461,530.83,2022,"Q4","HepB",""
"Mott Haven",10455,99,"10455","24 - 35 months",578,546.16,2022,"Q4","HepB",""
"Claremont/Morrisania",10456,98,"10456","24 - 35 months",1172,1191.66,2022,"Q4","HepB",""
"Belmont/Claremont/Mount Hope/Tremont",10457,94,"10457","24 - 35 months",1036,1097.19,2022,"Q4","HepB",""
"Belmont/Fordham University/Kingsbridge",10458,89,"10458","24 - 35 months",946,1061.75,2022,"Q4","HepB",""
"Charlotte Gardens/Hunts Point",10459,78,"10459","24 - 35 months",564,724.15,2022,"Q4","HepB",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,97,"10460","24 - 35 months",762,786.11,2022,"Q4","HepB",""
"Morris Park/Pelham Bay/Westchester Square",10461,99,"10461","24 - 35 months",558,553.54,2022,"Q4","HepB",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",990,874.43,2022,"Q4","HepB",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,90,"10463","24 - 35 months",693,771.23,2022,"Q4","HepB",""
"City Island",10464,99,"10464","24 - 35 months",85,33.37,2022,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,73,"10465","24 - 35 months",344,474.13,2022,"Q4","HepB",""
"Edenwald/Wakefield",10466,91,"10466","24 - 35 months",721,789.31,2022,"Q4","HepB",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,95,"10467","24 - 35 months",1140,1193.94,2022,"Q4","HepB",""
"Fordham/Kingsbridge/University Heights",10468,84,"10468","24 - 35 months",863,1022.53,2022,"Q4","HepB",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,82,"10469","24 - 35 months",639,774.93,2022,"Q4","HepB",""
"Wakefield/Woodlawn",10470,97,"10470","24 - 35 months",172,177.9,2022,"Q4","HepB",""
"Fieldston/North Riverdale/Riverdale",10471,78,"10471","24 - 35 months",182,232.18,2022,"Q4","HepB",""
"Soundview",10472,99,"10472","24 - 35 months",988,794.14,2022,"Q4","HepB",""
"Castle Hill/Clason Point/Soundview",10473,98,"10473","24 - 35 months",547,558.27,2022,"Q4","HepB",""
"Hunts Point",10474,99,"10474","24 - 35 months",165,152.22,2022,"Q4","HepB",""
"Co-op City/Edenwald",10475,88,"10475","24 - 35 months",274,310.04,2022,"Q4","HepB",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",217,162.77,2022,"Q4","HepB",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",466,330.66,2022,"Q4","HepB",""
"Astoria (North)",11102,99,"11102","24 - 35 months",310,220.8,2022,"Q4","HepB",""
"Astoria (North)/Astoria (South)",11103,96,"11103","24 - 35 months",260,271.3,2022,"Q4","HepB",""
"Sunnyside",11104,87,"11104","24 - 35 months",215,248.22,2022,"Q4","HepB",""
"Ditmars Steinway",11105,96,"11105","24 - 35 months",302,313.21,2022,"Q4","HepB",""
"Astoria (South)",11106,91,"11106","24 - 35 months",302,330.62,2022,"Q4","HepB",""
"Long Island City",11109,99,"11109","24 - 35 months",119,77.96,2022,"Q4","HepB",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,96,"11201","24 - 35 months",751,780.59,2022,"Q4","HepB",""
"East Flatbush (North)/East Flatbush (South)",11203,83,"11203","24 - 35 months",580,697.52,2022,"Q4","HepB",""
"Bensonhurst/Mapleton",11204,81,"11204","24 - 35 months",899,1116,2022,"Q4","HepB",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,34,"11205","24 - 35 months",343,995.88,2022,"Q4","HepB",""
"Williamsburg (South)",11206,45,"11206","24 - 35 months",641,1436.18,2022,"Q4","HepB",""
"Cypress Hills/East New York",11207,83,"11207","24 - 35 months",953,1151.86,2022,"Q4","HepB",""
"Cypress Hills/East New York",11208,86,"11208","24 - 35 months",1085,1257.34,2022,"Q4","HepB",""
"Bay Ridge/Fort Hamilton",11209,79,"11209","24 - 35 months",570,723.54,2022,"Q4","HepB",""
"Flatlands/Midwood",11210,87,"11210","24 - 35 months",649,744.57,2022,"Q4","HepB",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,41,"11211, 11249","24 - 35 months",791,1910.54,2022,"Q4","HepB",""
"Ocean Hill-Brownsville",11212,95,"11212","24 - 35 months",943,993.07,2022,"Q4","HepB",""
"Crown Heights (East)",11213,58,"11213","24 - 35 months",552,957.36,2022,"Q4","HepB",""
"Bath Beach/Bensonhurst/Gravesend",11214,99,"11214","24 - 35 months",932,942.76,2022,"Q4","HepB",""
"Gowanus/Park Slope/Windsor Terrace",11215,85,"11215","24 - 35 months",740,873.68,2022,"Q4","HepB",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,61,"11216","24 - 35 months",345,561.7,2022,"Q4","HepB",""
"Boerum Hill/Park Slope",11217,75,"11217, 11243","24 - 35 months",367,486.11,2022,"Q4","HepB",""
"Kensington/Windsor Terrace",11218,78,"11218","24 - 35 months",817,1050.14,2022,"Q4","HepB",""
"Borough Park",11219,64,"11219","24 - 35 months",1318,2047.72,2022,"Q4","HepB",""
"Sunset Park",11220,99,"11220","24 - 35 months",1291,1117.97,2022,"Q4","HepB",""
"Bedford-Stuyvesant (East)/Bushwick",11221,66,"11221","24 - 35 months",592,892.96,2022,"Q4","HepB",""
"Greenpoint",11222,96,"11222","24 - 35 months",254,264.1,2022,"Q4","HepB",""
"Gravesend/Homecrest",11223,96,"11223","24 - 35 months",893,928.81,2022,"Q4","HepB",""
"Brighton Beach/Coney Island/Seagate",11224,90,"11224","24 - 35 months",366,405.57,2022,"Q4","HepB",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,66,"11225","24 - 35 months",464,698.45,2022,"Q4","HepB",""
"Flatbush/Prospect Lefferts Gardens",11226,82,"11226","24 - 35 months",896,1094.09,2022,"Q4","HepB",""
"Bath Beach/Dyker Heights",11228,82,"11228","24 - 35 months",347,422.85,2022,"Q4","HepB",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,99,"11229","24 - 35 months",841,821.28,2022,"Q4","HepB",""
"Midwood",11230,94,"11230","24 - 35 months",1211,1288.52,2022,"Q4","HepB",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,71,"11231","24 - 35 months",359,505.23,2022,"Q4","HepB",""
"Sunset Park",11232,75,"11232","24 - 35 months",247,329.45,2022,"Q4","HepB",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,54,"11233","24 - 35 months",544,1000.52,2022,"Q4","HepB",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,82,"11234","24 - 35 months",738,901.29,2022,"Q4","HepB",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,99,"11235","24 - 35 months",810,715.21,2022,"Q4","HepB",""
"Canarsie",11236,80,"11236","24 - 35 months",764,951.82,2022,"Q4","HepB",""
"Bushwick/East Williamsburg",11237,83,"11237","24 - 35 months",417,504.17,2022,"Q4","HepB",""
"Clinton Hill/Prospect Heights",11238,88,"11238","24 - 35 months",538,613.71,2022,"Q4","HepB",""
"East New York",11239,94,"11239","24 - 35 months",127,135.4,2022,"Q4","HepB",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",441,406.31,2022,"Q4","HepB",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",791,615.92,2022,"Q4","HepB",""
"College Point",11356,95,"11356","24 - 35 months",306,320.52,2022,"Q4","HepB",""
"Whitestone",11357,77,"11357","24 - 35 months",298,384.95,2022,"Q4","HepB",""
"Auburndale/Murray Hill",11358,99,"11358","24 - 35 months",319,323.33,2022,"Q4","HepB",""
"Bayside (North)",11360,88,"11360","24 - 35 months",131,148.86,2022,"Q4","HepB",""
"Bayside (North)/Bayside (South)",11361,92,"11361","24 - 35 months",234,253.77,2022,"Q4","HepB",""
"Douglaston-Little Neck",11362,85,"11362","24 - 35 months",115,134.83,2022,"Q4","HepB",""
"Douglaston-Little Neck",11363,51,"11363","24 - 35 months",25,49.16,2022,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,80,"11364","24 - 35 months",245,305.71,2022,"Q4","HepB",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,90,"11365","24 - 35 months",381,424.59,2022,"Q4","HepB",""
"Fresh Meadows/Hillcrest",11366,96,"11366","24 - 35 months",101,105.24,2022,"Q4","HepB",""
"Kew Gardens Hills/Pomonok",11367,87,"11367","24 - 35 months",549,630.37,2022,"Q4","HepB",""
"Corona/North Corona",11368,93,"11368","24 - 35 months",1449,1553.54,2022,"Q4","HepB",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",435,326.85,2022,"Q4","HepB",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",247,212.25,2022,"Q4","HepB",""
"Jackson Heights",11372,93,"11372","24 - 35 months",614,663.67,2022,"Q4","HepB",""
"Elmhurst",11373,99,"11373","24 - 35 months",1034,1026.52,2022,"Q4","HepB",""
"Rego Park",11374,99,"11374","24 - 35 months",481,425.99,2022,"Q4","HepB",""
"Forest Hills",11375,97,"11375","24 - 35 months",729,747.74,2022,"Q4","HepB",""
"Woodside",11377,98,"11377","24 - 35 months",795,808.64,2022,"Q4","HepB",""
"Maspeth",11378,77,"11378","24 - 35 months",332,432.31,2022,"Q4","HepB",""
"Middle Village",11379,79,"11379","24 - 35 months",280,353.19,2022,"Q4","HepB",""
"Glendale/Ridgewood",11385,77,"11385","24 - 35 months",917,1192.11,2022,"Q4","HepB",""
"Cambria Heights",11411,84,"11411","24 - 35 months",141,167.42,2022,"Q4","HepB",""
"St. Albans",11412,86,"11412","24 - 35 months",326,380.52,2022,"Q4","HepB",""
"Laurelton/Rosedale",11413,74,"11413","24 - 35 months",298,401.46,2022,"Q4","HepB",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,69,"11414","24 - 35 months",179,260.62,2022,"Q4","HepB",""
"Kew Gardens",11415,79,"11415","24 - 35 months",167,211.05,2022,"Q4","HepB",""
"Ozone Park",11416,99,"11416","24 - 35 months",345,294.03,2022,"Q4","HepB",""
"Ozone Park",11417,99,"11417","24 - 35 months",358,314.1,2022,"Q4","HepB",""
"Richmond Hill",11418,86,"11418","24 - 35 months",375,434.03,2022,"Q4","HepB",""
"Richmond Hill/South Ozone Park",11419,84,"11419","24 - 35 months",407,485.25,2022,"Q4","HepB",""
"South Ozone Park",11420,79,"11420","24 - 35 months",404,511.76,2022,"Q4","HepB",""
"Woodhaven",11421,94,"11421","24 - 35 months",403,428.18,2022,"Q4","HepB",""
"Rosedale",11422,81,"11422","24 - 35 months",254,313.16,2022,"Q4","HepB",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",254,250.73,2022,"Q4","HepB",""
"Bellerose",11426,65,"11426","24 - 35 months",119,181.7,2022,"Q4","HepB",""
"Bellerose/Hollis Hills/Holliswood",11427,68,"11427","24 - 35 months",154,226.82,2022,"Q4","HepB",""
"Queens Village",11428,66,"11428","24 - 35 months",127,192.63,2022,"Q4","HepB",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",310,252.9,2022,"Q4","HepB",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",689,632.79,2022,"Q4","HepB",""
"Jamaica",11433,99,"11433","24 - 35 months",450,435.89,2022,"Q4","HepB",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,81,"11434","24 - 35 months",587,724.03,2022,"Q4","HepB",""
"Briarwood/Jamaica",11435,94,"11435","24 - 35 months",614,655.75,2022,"Q4","HepB",""
"South Jamaica/South Ozone Park",11436,90,"11436","24 - 35 months",216,240.81,2022,"Q4","HepB",""
"Edgemere/Far Rockaway",11691,77,"11691","24 - 35 months",844,1097.46,2022,"Q4","HepB",""
"Arverne/Edgemere",11692,66,"11692","24 - 35 months",213,324.79,2022,"Q4","HepB",""
"Arverne/Broad Channel",11693,64,"11693","24 - 35 months",93,144.74,2022,"Q4","HepB",""
"Belle Harbor-Neponsit/Rockaway Park",11694,77,"11694","24 - 35 months",147,190.18,2022,"Q4","HepB",""
"Breezy Point",11697,91,"11697","24 - 35 months",28,30.89,2022,"Q4","HepB","Vaccination rate should be interpreted with caution due to small population estimate"
