"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,74,"10305","24 - 35 months",319,431.36,2022,"Q2","DTaP",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,69,"10306","24 - 35 months",383,554.17,2022,"Q2","DTaP",""
"Tottenville",10307,51,"10307","24 - 35 months",72,140.71,2022,"Q2","DTaP",""
"Great Kills",10308,51,"10308","24 - 35 months",148,288.25,2022,"Q2","DTaP",""
"Charleston/Prince's Bay/Woodrow",10309,60,"10309","24 - 35 months",212,350.86,2022,"Q2","DTaP",""
"Port Richmond/Randall Manor/West Brighton",10310,69,"10310","24 - 35 months",213,307.89,2022,"Q2","DTaP",""
"Annadale/Rossville",10312,66,"10312","24 - 35 months",396,597.63,2022,"Q2","DTaP",""
"Bloomfield/Freshkills Park",10314,69,"10314","24 - 35 months",658,947.12,2022,"Q2","DTaP",""
"Concourse/Melrose",10451,86,"10451","24 - 35 months",525,610.93,2022,"Q2","DTaP",""
"Concourse/Highbridge",10452,78,"10452","24 - 35 months",826,1057.2,2022,"Q2","DTaP",""
"Morris Heights/Mount Hope/University Heights",10453,81,"10453","24 - 35 months",867,1065.26,2022,"Q2","DTaP",""
"Mott Haven/Port Morris",10454,74,"10454","24 - 35 months",394,530.83,2022,"Q2","DTaP",""
"Mott Haven",10455,86,"10455","24 - 35 months",467,546.16,2022,"Q2","DTaP",""
"Claremont/Morrisania",10456,81,"10456","24 - 35 months",961,1191.66,2022,"Q2","DTaP",""
"Belmont/Claremont/Mount Hope/Tremont",10457,79,"10457","24 - 35 months",862,1097.19,2022,"Q2","DTaP",""
"Belmont/Fordham University/Kingsbridge",10458,78,"10458","24 - 35 months",827,1061.75,2022,"Q2","DTaP",""
"Charlotte Gardens/Hunts Point",10459,66,"10459","24 - 35 months",475,724.15,2022,"Q2","DTaP",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,80,"10460","24 - 35 months",632,786.11,2022,"Q2","DTaP",""
"Morris Park/Pelham Bay/Westchester Square",10461,89,"10461","24 - 35 months",492,553.54,2022,"Q2","DTaP",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,99,"10462","24 - 35 months",868,874.43,2022,"Q2","DTaP",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,81,"10463","24 - 35 months",623,771.23,2022,"Q2","DTaP",""
"City Island",10464,99,"10464","24 - 35 months",60,33.37,2022,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,66,"10465","24 - 35 months",311,474.13,2022,"Q2","DTaP",""
"Edenwald/Wakefield",10466,74,"10466","24 - 35 months",583,789.31,2022,"Q2","DTaP",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,81,"10467","24 - 35 months",962,1193.94,2022,"Q2","DTaP",""
"Fordham/Kingsbridge/University Heights",10468,76,"10468","24 - 35 months",782,1022.53,2022,"Q2","DTaP",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,66,"10469","24 - 35 months",510,774.93,2022,"Q2","DTaP",""
"Wakefield/Woodlawn",10470,76,"10470","24 - 35 months",136,177.9,2022,"Q2","DTaP",""
"Fieldston/North Riverdale/Riverdale",10471,57,"10471","24 - 35 months",132,232.18,2022,"Q2","DTaP",""
"Soundview",10472,99,"10472","24 - 35 months",811,794.14,2022,"Q2","DTaP",""
"Castle Hill/Clason Point/Soundview",10473,85,"10473","24 - 35 months",473,558.27,2022,"Q2","DTaP",""
"Hunts Point",10474,93,"10474","24 - 35 months",142,152.22,2022,"Q2","DTaP",""
"Co-op City/Edenwald",10475,68,"10475","24 - 35 months",212,310.04,2022,"Q2","DTaP",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",233,162.77,2022,"Q2","DTaP",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",432,330.66,2022,"Q2","DTaP",""
"Astoria (North)",11102,99,"11102","24 - 35 months",275,220.8,2022,"Q2","DTaP",""
"Astoria (North)/Astoria (South)",11103,92,"11103","24 - 35 months",250,271.3,2022,"Q2","DTaP",""
"Sunnyside",11104,77,"11104","24 - 35 months",190,248.22,2022,"Q2","DTaP",""
"Ditmars Steinway",11105,86,"11105","24 - 35 months",269,313.21,2022,"Q2","DTaP",""
"Astoria (South)",11106,93,"11106","24 - 35 months",308,330.62,2022,"Q2","DTaP",""
"Long Island City",11109,99,"11109","24 - 35 months",97,77.96,2022,"Q2","DTaP",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,88,"11201","24 - 35 months",689,780.59,2022,"Q2","DTaP",""
"East Flatbush (North)/East Flatbush (South)",11203,71,"11203","24 - 35 months",493,697.52,2022,"Q2","DTaP",""
"Bensonhurst/Mapleton",11204,63,"11204","24 - 35 months",703,1116,2022,"Q2","DTaP",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,29,"11205","24 - 35 months",288,995.88,2022,"Q2","DTaP",""
"Williamsburg (South)",11206,33,"11206","24 - 35 months",477,1436.18,2022,"Q2","DTaP",""
"Cypress Hills/East New York",11207,72,"11207","24 - 35 months",831,1151.86,2022,"Q2","DTaP",""
"Cypress Hills/East New York",11208,75,"11208","24 - 35 months",941,1257.34,2022,"Q2","DTaP",""
"Bay Ridge/Fort Hamilton",11209,70,"11209","24 - 35 months",507,723.54,2022,"Q2","DTaP",""
"Flatlands/Midwood",11210,70,"11210","24 - 35 months",523,744.57,2022,"Q2","DTaP",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,30,"11211, 11249","24 - 35 months",572,1910.54,2022,"Q2","DTaP",""
"Ocean Hill-Brownsville",11212,78,"11212","24 - 35 months",775,993.07,2022,"Q2","DTaP",""
"Crown Heights (East)",11213,52,"11213","24 - 35 months",499,957.36,2022,"Q2","DTaP",""
"Bath Beach/Bensonhurst/Gravesend",11214,86,"11214","24 - 35 months",810,942.76,2022,"Q2","DTaP",""
"Gowanus/Park Slope/Windsor Terrace",11215,73,"11215","24 - 35 months",637,873.68,2022,"Q2","DTaP",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,58,"11216","24 - 35 months",323,561.7,2022,"Q2","DTaP",""
"Boerum Hill/Park Slope",11217,73,"11217, 11243","24 - 35 months",354,486.11,2022,"Q2","DTaP",""
"Kensington/Windsor Terrace",11218,69,"11218","24 - 35 months",726,1050.14,2022,"Q2","DTaP",""
"Borough Park",11219,50,"11219","24 - 35 months",1015,2047.72,2022,"Q2","DTaP",""
"Sunset Park",11220,99,"11220","24 - 35 months",1279,1117.97,2022,"Q2","DTaP",""
"Bedford-Stuyvesant (East)/Bushwick",11221,60,"11221","24 - 35 months",540,892.96,2022,"Q2","DTaP",""
"Greenpoint",11222,93,"11222","24 - 35 months",246,264.1,2022,"Q2","DTaP",""
"Gravesend/Homecrest",11223,85,"11223","24 - 35 months",787,928.81,2022,"Q2","DTaP",""
"Brighton Beach/Coney Island/Seagate",11224,67,"11224","24 - 35 months",272,405.57,2022,"Q2","DTaP",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,60,"11225","24 - 35 months",418,698.45,2022,"Q2","DTaP",""
"Flatbush/Prospect Lefferts Gardens",11226,74,"11226","24 - 35 months",815,1094.09,2022,"Q2","DTaP",""
"Bath Beach/Dyker Heights",11228,79,"11228","24 - 35 months",334,422.85,2022,"Q2","DTaP",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,86,"11229","24 - 35 months",706,821.28,2022,"Q2","DTaP",""
"Midwood",11230,75,"11230","24 - 35 months",961,1288.52,2022,"Q2","DTaP",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,58,"11231","24 - 35 months",293,505.23,2022,"Q2","DTaP",""
"Sunset Park",11232,67,"11232","24 - 35 months",221,329.45,2022,"Q2","DTaP",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,48,"11233","24 - 35 months",480,1000.52,2022,"Q2","DTaP",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,73,"11234","24 - 35 months",656,901.29,2022,"Q2","DTaP",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,94,"11235","24 - 35 months",670,715.21,2022,"Q2","DTaP",""
"Canarsie",11236,68,"11236","24 - 35 months",643,951.82,2022,"Q2","DTaP",""
"Bushwick/East Williamsburg",11237,73,"11237","24 - 35 months",370,504.17,2022,"Q2","DTaP",""
"Clinton Hill/Prospect Heights",11238,80,"11238","24 - 35 months",493,613.71,2022,"Q2","DTaP",""
"East New York",11239,86,"11239","24 - 35 months",116,135.4,2022,"Q2","DTaP",""
"Flushing/Murray Hill",11354,99,"11354","24 - 35 months",463,406.31,2022,"Q2","DTaP",""
"Flushing/Murray Hill/Queensboro Hill",11355,99,"11355","24 - 35 months",859,615.92,2022,"Q2","DTaP",""
"College Point",11356,90,"11356","24 - 35 months",289,320.52,2022,"Q2","DTaP",""
"Whitestone",11357,74,"11357","24 - 35 months",284,384.95,2022,"Q2","DTaP",""
"Auburndale/Murray Hill",11358,99,"11358","24 - 35 months",323,323.33,2022,"Q2","DTaP",""
"Bayside (North)",11360,73,"11360","24 - 35 months",109,148.86,2022,"Q2","DTaP",""
"Bayside (North)/Bayside (South)",11361,78,"11361","24 - 35 months",199,253.77,2022,"Q2","DTaP",""
"Douglaston-Little Neck",11362,81,"11362","24 - 35 months",109,134.83,2022,"Q2","DTaP",""
"Douglaston-Little Neck",11363,73,"11363","24 - 35 months",36,49.16,2022,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,79,"11364","24 - 35 months",240,305.71,2022,"Q2","DTaP",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,88,"11365","24 - 35 months",372,424.59,2022,"Q2","DTaP",""
"Fresh Meadows/Hillcrest",11366,90,"11366","24 - 35 months",95,105.24,2022,"Q2","DTaP",""
"Kew Gardens Hills/Pomonok",11367,74,"11367","24 - 35 months",464,630.37,2022,"Q2","DTaP",""
"Corona/North Corona",11368,84,"11368","24 - 35 months",1302,1553.54,2022,"Q2","DTaP",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",382,326.85,2022,"Q2","DTaP",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",247,212.25,2022,"Q2","DTaP",""
"Jackson Heights",11372,86,"11372","24 - 35 months",571,663.67,2022,"Q2","DTaP",""
"Elmhurst",11373,94,"11373","24 - 35 months",962,1026.52,2022,"Q2","DTaP",""
"Rego Park",11374,98,"11374","24 - 35 months",419,425.99,2022,"Q2","DTaP",""
"Forest Hills",11375,88,"11375","24 - 35 months",658,747.74,2022,"Q2","DTaP",""
"Woodside",11377,95,"11377","24 - 35 months",772,808.64,2022,"Q2","DTaP",""
"Maspeth",11378,72,"11378","24 - 35 months",311,432.31,2022,"Q2","DTaP",""
"Middle Village",11379,74,"11379","24 - 35 months",262,353.19,2022,"Q2","DTaP",""
"Glendale/Ridgewood",11385,67,"11385","24 - 35 months",802,1192.11,2022,"Q2","DTaP",""
"Cambria Heights",11411,72,"11411","24 - 35 months",120,167.42,2022,"Q2","DTaP",""
"St. Albans",11412,78,"11412","24 - 35 months",297,380.52,2022,"Q2","DTaP",""
"Laurelton/Rosedale",11413,68,"11413","24 - 35 months",273,401.46,2022,"Q2","DTaP",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,63,"11414","24 - 35 months",164,260.62,2022,"Q2","DTaP",""
"Kew Gardens",11415,71,"11415","24 - 35 months",150,211.05,2022,"Q2","DTaP",""
"Ozone Park",11416,99,"11416","24 - 35 months",304,294.03,2022,"Q2","DTaP",""
"Ozone Park",11417,95,"11417","24 - 35 months",299,314.1,2022,"Q2","DTaP",""
"Richmond Hill",11418,78,"11418","24 - 35 months",340,434.03,2022,"Q2","DTaP",""
"Richmond Hill/South Ozone Park",11419,76,"11419","24 - 35 months",367,485.25,2022,"Q2","DTaP",""
"South Ozone Park",11420,73,"11420","24 - 35 months",372,511.76,2022,"Q2","DTaP",""
"Woodhaven",11421,80,"11421","24 - 35 months",341,428.18,2022,"Q2","DTaP",""
"Rosedale",11422,75,"11422","24 - 35 months",234,313.16,2022,"Q2","DTaP",""
"Hollis/Holliswood",11423,99,"11423","24 - 35 months",250,250.73,2022,"Q2","DTaP",""
"Bellerose",11426,78,"11426","24 - 35 months",141,181.7,2022,"Q2","DTaP",""
"Bellerose/Hollis Hills/Holliswood",11427,71,"11427","24 - 35 months",161,226.82,2022,"Q2","DTaP",""
"Queens Village",11428,74,"11428","24 - 35 months",143,192.63,2022,"Q2","DTaP",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",304,252.9,2022,"Q2","DTaP",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,99,"11432","24 - 35 months",671,632.79,2022,"Q2","DTaP",""
"Jamaica",11433,81,"11433","24 - 35 months",355,435.89,2022,"Q2","DTaP",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,70,"11434","24 - 35 months",508,724.03,2022,"Q2","DTaP",""
"Briarwood/Jamaica",11435,89,"11435","24 - 35 months",581,655.75,2022,"Q2","DTaP",""
"South Jamaica/South Ozone Park",11436,75,"11436","24 - 35 months",180,240.81,2022,"Q2","DTaP",""
"Edgemere/Far Rockaway",11691,63,"11691","24 - 35 months",696,1097.46,2022,"Q2","DTaP",""
"Arverne/Edgemere",11692,55,"11692","24 - 35 months",180,324.79,2022,"Q2","DTaP",""
"Arverne/Broad Channel",11693,44,"11693","24 - 35 months",63,144.74,2022,"Q2","DTaP",""
"Belle Harbor-Neponsit/Rockaway Park",11694,73,"11694","24 - 35 months",138,190.18,2022,"Q2","DTaP",""
"Breezy Point",11697,68,"11697","24 - 35 months",21,30.89,2022,"Q2","DTaP","Vaccination rate should be interpreted with caution due to small population estimate"
