"NEIGHBORHOOD_NAME","MODZCTA","PERC_VAC","LABEL","AGE_GROUP","COUNT_PEOPLE_VAC","POP_DENOMINATOR","YEAR_COVERAGE","QUARTER","VACCINE_GROUP","NOTES"
"Manhattan Valley/Morningside Heights/Upper West Side",10025,81,"10025","24 - 35 months",543,672.95,2025,"Q2","PCV",""
"Central Harlem (South)",10026,55,"10026","24 - 35 months",212,382.16,2025,"Q2","PCV",""
"Central Harlem (South)/Morningside Heights/West Harlem",10027,57,"10027","24 - 35 months",316,558.21,2025,"Q2","PCV",""
"Upper East Side/Yorkville",10028,99,"10028","24 - 35 months",323,318.16,2025,"Q2","PCV",""
"East Harlem",10029,75,"10029","24 - 35 months",528,700.4,2025,"Q2","PCV",""
"Central Harlem (North)",10030,46,"10030","24 - 35 months",158,341.63,2025,"Q2","PCV",""
"Hamilton Heights/West Harlem",10031,67,"10031","24 - 35 months",323,485.02,2025,"Q2","PCV",""
"Washington Heights (South)",10032,73,"10032","24 - 35 months",353,480.68,2025,"Q2","PCV",""
"Washington Heights (North)/Washington Heights (South)",10033,64,"10033","24 - 35 months",324,503.59,2025,"Q2","PCV",""
"Inwood/Washington Heights (North)",10034,70,"10034","24 - 35 months",247,351.86,2025,"Q2","PCV",""
"East Harlem",10035,58,"10035","24 - 35 months",206,357.51,2025,"Q2","PCV",""
"Hell's Kitchen/Midtown Manhattan",10036,95,"10036","24 - 35 months",148,155.19,2025,"Q2","PCV",""
"Central Harlem (North)/East Harlem",10037,90,"10037","24 - 35 months",149,165.43,2025,"Q2","PCV",""
"Chinatown/Financial District",10038,79,"10038","24 - 35 months",105,133.15,2025,"Q2","PCV",""
"Central Harlem (North)/Washington Heights (South)",10039,43,"10039","24 - 35 months",139,323.53,2025,"Q2","PCV",""
"Washington Heights (North)",10040,73,"10040","24 - 35 months",267,367.63,2025,"Q2","PCV",""
"Roosevelt Island",10044,99,"10044","24 - 35 months",103,97.1,2025,"Q2","PCV",""
"Lenox Hill/Upper East Side",10065,99,"10065","24 - 35 months",282,241.51,2025,"Q2","PCV",""
"Lincoln Square",10069,99,"10069","24 - 35 months",59,53.05,2025,"Q2","PCV",""
"Lenox Hill/Upper East Side",10075,99,"10075, 10162","24 - 35 months",216,182.84,2025,"Q2","PCV",""
"Upper East Side/Yorkville",10128,99,"10128","24 - 35 months",466,421.25,2025,"Q2","PCV",""
"Battery Park City",10280,49,"10280","24 - 35 months",67,135.99,2025,"Q2","PCV",""
"Battery Park City",10282,58,"10282","24 - 35 months",73,126.48,2025,"Q2","PCV",""
"Silver Lake/St. George",10301,80,"10301","24 - 35 months",305,382.37,2025,"Q2","PCV",""
"Elm Park",10302,78,"10302","24 - 35 months",178,227.06,2025,"Q2","PCV",""
"Graniteville/Mariner's Harbor/Port Ivory",10303,59,"10303","24 - 35 months",194,328.71,2025,"Q2","PCV",""
"New Dorp/Todt Hill",10304,66,"10304","24 - 35 months",302,456.21,2025,"Q2","PCV",""
"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze",10305,67,"10305","24 - 35 months",284,422.44,2025,"Q2","PCV",""
"Lighthouse Hill/Midland Beach/New Dorp/Oakwood",10306,56,"10306","24 - 35 months",303,541.21,2025,"Q2","PCV",""
"Tottenville",10307,67,"10307","24 - 35 months",92,137.75,2025,"Q2","PCV",""
"Great Kills",10308,65,"10308","24 - 35 months",184,282.11,2025,"Q2","PCV",""
"Charleston/Prince's Bay/Woodrow",10309,55,"10309","24 - 35 months",189,343.92,2025,"Q2","PCV",""
"Port Richmond/Randall Manor/West Brighton",10310,74,"10310","24 - 35 months",222,298,2025,"Q2","PCV",""
"Annadale/Rossville",10312,60,"10312","24 - 35 months",353,585.4,2025,"Q2","PCV",""
"Bloomfield/Freshkills Park",10314,62,"10314","24 - 35 months",571,927.67,2025,"Q2","PCV",""
"Concourse/Melrose",10451,91,"10451","24 - 35 months",534,586.86,2025,"Q2","PCV",""
"Concourse/Highbridge",10452,71,"10452","24 - 35 months",727,1018.34,2025,"Q2","PCV",""
"Morris Heights/Mount Hope/University Heights",10453,68,"10453","24 - 35 months",698,1027.63,2025,"Q2","PCV",""
"Mott Haven/Port Morris",10454,62,"10454","24 - 35 months",316,511.61,2025,"Q2","PCV",""
"Mott Haven",10455,77,"10455","24 - 35 months",407,527.03,2025,"Q2","PCV",""
"Claremont/Morrisania",10456,72,"10456","24 - 35 months",823,1145.21,2025,"Q2","PCV",""
"Belmont/Claremont/Mount Hope/Tremont",10457,76,"10457","24 - 35 months",805,1056.61,2025,"Q2","PCV",""
"Belmont/Fordham University/Kingsbridge",10458,73,"10458","24 - 35 months",747,1026.31,2025,"Q2","PCV",""
"Charlotte Gardens/Hunts Point",10459,68,"10459","24 - 35 months",471,697.01,2025,"Q2","PCV",""
"Charlotte Gardens/Tremont/Van Nest/West Farms",10460,83,"10460","24 - 35 months",627,757.44,2025,"Q2","PCV",""
"Morris Park/Pelham Bay/Westchester Square",10461,95,"10461","24 - 35 months",508,535.76,2025,"Q2","PCV",""
"Parkchester/Pelham Parkway/Van Nest/Westchester Square",10462,92,"10462","24 - 35 months",780,846.23,2025,"Q2","PCV",""
"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil",10463,74,"10463","24 - 35 months",546,742.12,2025,"Q2","PCV",""
"City Island",10464,99,"10464","24 - 35 months",66,32.14,2025,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Country Club/Throgs Neck",10465,73,"10465","24 - 35 months",333,456.57,2025,"Q2","PCV",""
"Edenwald/Wakefield",10466,67,"10466","24 - 35 months",504,754.83,2025,"Q2","PCV",""
"Allerton/Norwood/Pelham Parkway/Williamsbridge",10467,80,"10467","24 - 35 months",919,1150.88,2025,"Q2","PCV",""
"Fordham/Kingsbridge/University Heights",10468,68,"10468","24 - 35 months",674,990.45,2025,"Q2","PCV",""
"Allerton/Baychester/Pelham Gardens/Williamsbridge",10469,69,"10469","24 - 35 months",510,742.08,2025,"Q2","PCV",""
"Wakefield/Woodlawn",10470,94,"10470","24 - 35 months",160,169.9,2025,"Q2","PCV",""
"Fieldston/North Riverdale/Riverdale",10471,77,"10471","24 - 35 months",170,221.82,2025,"Q2","PCV",""
"Soundview",10472,97,"10472","24 - 35 months",746,765.6,2025,"Q2","PCV",""
"Castle Hill/Clason Point/Soundview",10473,82,"10473","24 - 35 months",444,538.34,2025,"Q2","PCV",""
"Hunts Point",10474,87,"10474","24 - 35 months",128,146.95,2025,"Q2","PCV",""
"Co-op City/Edenwald",10475,72,"10475","24 - 35 months",212,296.35,2025,"Q2","PCV",""
"Bellerose/Douglaston-Little Neck",11004,99,"11004, 11005","24 - 35 months",211,153.12,2025,"Q2","PCV",""
"Astoria (South)/Long Island City/Sunnyside",11101,99,"11101","24 - 35 months",548,312.88,2025,"Q2","PCV",""
"Astoria (North)",11102,99,"11102","24 - 35 months",226,210.46,2025,"Q2","PCV",""
"Astoria (North)/Astoria (South)",11103,83,"11103","24 - 35 months",215,259.08,2025,"Q2","PCV",""
"Sunnyside",11104,73,"11104","24 - 35 months",172,235.67,2025,"Q2","PCV",""
"Ditmars Steinway",11105,84,"11105","24 - 35 months",251,298.5,2025,"Q2","PCV",""
"Astoria (South)",11106,86,"11106","24 - 35 months",270,314.38,2025,"Q2","PCV",""
"Long Island City",11109,99,"11109","24 - 35 months",92,73.31,2025,"Q2","PCV",""
"Brooklyn Heights/DUMBO/Downtown Brooklyn",11201,99,"11201","24 - 35 months",771,744.09,2025,"Q2","PCV",""
"East Flatbush (North)/East Flatbush (South)",11203,68,"11203","24 - 35 months",447,654.76,2025,"Q2","PCV",""
"Bensonhurst/Mapleton",11204,52,"11204","24 - 35 months",551,1060.9,2025,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene",11205,28,"11205","24 - 35 months",271,960.65,2025,"Q2","PCV",""
"Williamsburg (South)",11206,27,"11206","24 - 35 months",374,1380.59,2025,"Q2","PCV",""
"Cypress Hills/East New York",11207,65,"11207","24 - 35 months",710,1085.98,2025,"Q2","PCV",""
"Cypress Hills/East New York",11208,72,"11208","24 - 35 months",854,1179.35,2025,"Q2","PCV",""
"Bay Ridge/Fort Hamilton",11209,69,"11209","24 - 35 months",480,691.61,2025,"Q2","PCV",""
"Flatlands/Midwood",11210,71,"11210","24 - 35 months",500,705.85,2025,"Q2","PCV",""
"East Williamsburg/Williamsburg (North)/Williamsburg (South)",11211,31,"11211, 11249","24 - 35 months",581,1848.44,2025,"Q2","PCV",""
"Ocean Hill-Brownsville",11212,68,"11212","24 - 35 months",634,931.87,2025,"Q2","PCV",""
"Crown Heights (East)",11213,39,"11213","24 - 35 months",356,911.22,2025,"Q2","PCV",""
"Bath Beach/Bensonhurst/Gravesend",11214,73,"11214","24 - 35 months",645,880.71,2025,"Q2","PCV",""
"Gowanus/Park Slope/Windsor Terrace",11215,77,"11215","24 - 35 months",647,839.17,2025,"Q2","PCV",""
"Bedford-Stuyvesant (West)/Crown Heights (West)",11216,57,"11216","24 - 35 months",301,531.56,2025,"Q2","PCV",""
"Boerum Hill/Park Slope",11217,77,"11217, 11243","24 - 35 months",357,463.69,2025,"Q2","PCV",""
"Kensington/Windsor Terrace",11218,58,"11218","24 - 35 months",574,997.79,2025,"Q2","PCV",""
"Borough Park",11219,30,"11219","24 - 35 months",587,1966.04,2025,"Q2","PCV",""
"Sunset Park",11220,76,"11220","24 - 35 months",790,1037.11,2025,"Q2","PCV",""
"Bedford-Stuyvesant (East)/Bushwick",11221,66,"11221","24 - 35 months",554,844.14,2025,"Q2","PCV",""
"Greenpoint",11222,99,"11222","24 - 35 months",285,253.34,2025,"Q2","PCV",""
"Gravesend/Homecrest",11223,77,"11223","24 - 35 months",672,877.38,2025,"Q2","PCV",""
"Brighton Beach/Coney Island/Seagate",11224,58,"11224","24 - 35 months",222,384.72,2025,"Q2","PCV",""
"Crown Heights (West)/Prospect Lefferts Gardens",11225,55,"11225","24 - 35 months",367,665.12,2025,"Q2","PCV",""
"Flatbush/Prospect Lefferts Gardens",11226,65,"11226","24 - 35 months",672,1029.4,2025,"Q2","PCV",""
"Bath Beach/Dyker Heights",11228,80,"11228","24 - 35 months",314,394.35,2025,"Q2","PCV",""
"Gerritsen Beach/Homecrest/Sheepshead Bay",11229,68,"11229","24 - 35 months",530,778.38,2025,"Q2","PCV",""
"Midwood",11230,62,"11230","24 - 35 months",760,1229.01,2025,"Q2","PCV",""
"Carroll Gardens/Cobble Hill/Red Hook",11231,73,"11231","24 - 35 months",354,483.83,2025,"Q2","PCV",""
"Sunset Park",11232,66,"11232","24 - 35 months",205,310.69,2025,"Q2","PCV",""
"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville",11233,51,"11233","24 - 35 months",482,943.12,2025,"Q2","PCV",""
"Bergen Beach/Flatlands/Marine Park/Mill Basin",11234,60,"11234","24 - 35 months",512,853.05,2025,"Q2","PCV",""
"Brighton Beach/Manhattan Beach/Sheepshead Bay",11235,62,"11235","24 - 35 months",423,680.1,2025,"Q2","PCV",""
"Canarsie",11236,63,"11236","24 - 35 months",565,890.28,2025,"Q2","PCV",""
"Bushwick/East Williamsburg",11237,69,"11237","24 - 35 months",333,479.68,2025,"Q2","PCV",""
"Clinton Hill/Prospect Heights",11238,87,"11238","24 - 35 months",510,585.52,2025,"Q2","PCV",""
"East New York",11239,87,"11239","24 - 35 months",111,127.02,2025,"Q2","PCV",""
"Flushing/Murray Hill",11354,94,"11354","24 - 35 months",358,381.56,2025,"Q2","PCV",""
"Flushing/Murray Hill/Queensboro Hill",11355,98,"11355","24 - 35 months",563,576.15,2025,"Q2","PCV",""
"College Point",11356,77,"11356","24 - 35 months",235,306.48,2025,"Q2","PCV",""
"Whitestone",11357,72,"11357","24 - 35 months",263,364.99,2025,"Q2","PCV",""
"Auburndale/Murray Hill",11358,99,"11358","24 - 35 months",301,304.73,2025,"Q2","PCV",""
"Bayside (North)",11360,92,"11360","24 - 35 months",129,140.68,2025,"Q2","PCV",""
"Bayside (North)/Bayside (South)",11361,79,"11361","24 - 35 months",190,239.33,2025,"Q2","PCV",""
"Douglaston-Little Neck",11362,73,"11362","24 - 35 months",93,126.85,2025,"Q2","PCV",""
"Douglaston-Little Neck",11363,77,"11363","24 - 35 months",36,46.52,2025,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
"Bayside (South)/Oakland Gardens",11364,66,"11364","24 - 35 months",190,288.21,2025,"Q2","PCV",""
"Auburndale/Fresh Meadows/Pomonok/Utopia",11365,70,"11365","24 - 35 months",280,401.43,2025,"Q2","PCV",""
"Fresh Meadows/Hillcrest",11366,99,"11366","24 - 35 months",101,99.18,2025,"Q2","PCV",""
"Kew Gardens Hills/Pomonok",11367,72,"11367","24 - 35 months",430,598.63,2025,"Q2","PCV",""
"Corona/North Corona",11368,82,"11368","24 - 35 months",1233,1508.32,2025,"Q2","PCV",""
"Airport/East Elmhurst",11369,99,"11369","24 - 35 months",368,315.62,2025,"Q2","PCV",""
"Jackson Heights/Rikers Island",11370,99,"11370","24 - 35 months",226,202.41,2025,"Q2","PCV",""
"Jackson Heights",11372,81,"11372","24 - 35 months",514,635.25,2025,"Q2","PCV",""
"Elmhurst",11373,86,"11373","24 - 35 months",844,978.72,2025,"Q2","PCV",""
"Rego Park",11374,82,"11374","24 - 35 months",329,403.48,2025,"Q2","PCV",""
"Forest Hills",11375,81,"11375","24 - 35 months",569,705.3,2025,"Q2","PCV",""
"Woodside",11377,91,"11377","24 - 35 months",698,770.72,2025,"Q2","PCV",""
"Maspeth",11378,71,"11378","24 - 35 months",296,414.93,2025,"Q2","PCV",""
"Middle Village",11379,70,"11379","24 - 35 months",237,337.18,2025,"Q2","PCV",""
"Glendale/Ridgewood",11385,64,"11385","24 - 35 months",741,1149.81,2025,"Q2","PCV",""
"Cambria Heights",11411,65,"11411","24 - 35 months",104,159.52,2025,"Q2","PCV",""
"St. Albans",11412,72,"11412","24 - 35 months",262,362.35,2025,"Q2","PCV",""
"Laurelton/Rosedale",11413,64,"11413","24 - 35 months",245,382.87,2025,"Q2","PCV",""
"Hamilton Beach/Howard Beach/Lindenwood",11414,63,"11414","24 - 35 months",157,249.97,2025,"Q2","PCV",""
"Kew Gardens",11415,74,"11415","24 - 35 months",149,200.48,2025,"Q2","PCV",""
"Ozone Park",11416,99,"11416","24 - 35 months",278,280.48,2025,"Q2","PCV",""
"Ozone Park",11417,94,"11417","24 - 35 months",281,299.45,2025,"Q2","PCV",""
"Richmond Hill",11418,69,"11418","24 - 35 months",286,415.43,2025,"Q2","PCV",""
"Richmond Hill/South Ozone Park",11419,78,"11419","24 - 35 months",356,456.11,2025,"Q2","PCV",""
"South Ozone Park",11420,69,"11420","24 - 35 months",331,482.66,2025,"Q2","PCV",""
"Woodhaven",11421,83,"11421","24 - 35 months",341,413.12,2025,"Q2","PCV",""
"Rosedale",11422,63,"11422","24 - 35 months",188,298.75,2025,"Q2","PCV",""
"Hollis/Holliswood",11423,98,"11423","24 - 35 months",234,237.63,2025,"Q2","PCV",""
"Bellerose",11426,72,"11426","24 - 35 months",123,170.76,2025,"Q2","PCV",""
"Bellerose/Hollis Hills/Holliswood",11427,67,"11427","24 - 35 months",144,213.99,2025,"Q2","PCV",""
"Queens Village",11428,82,"11428","24 - 35 months",149,181.98,2025,"Q2","PCV",""
"Queens Village",11429,99,"11001, 11429","24 - 35 months",264,240.96,2025,"Q2","PCV",""
"Hillcrest/Jamaica Estates/Jamaica Hills",11432,98,"11432","24 - 35 months",588,597.12,2025,"Q2","PCV",""
"Jamaica",11433,80,"11433","24 - 35 months",330,413.75,2025,"Q2","PCV",""
"Airport/South Jamaica/Springfield Gardens/St. Albans",11434,66,"11434","24 - 35 months",456,690.72,2025,"Q2","PCV",""
"Briarwood/Jamaica",11435,90,"11435","24 - 35 months",563,623.97,2025,"Q2","PCV",""
"South Jamaica/South Ozone Park",11436,80,"11436","24 - 35 months",183,228,2025,"Q2","PCV",""
"Edgemere/Far Rockaway",11691,61,"11691","24 - 35 months",643,1049.88,2025,"Q2","PCV",""
"Arverne/Edgemere",11692,45,"11692","24 - 35 months",140,310.4,2025,"Q2","PCV",""
"Arverne/Broad Channel",11693,48,"11693","24 - 35 months",67,138.72,2025,"Q2","PCV",""
"Belle Harbor-Neponsit/Rockaway Park",11694,56,"11694","24 - 35 months",103,182.33,2025,"Q2","PCV",""
"Breezy Point",11697,99,"11697","24 - 35 months",31,29.43,2025,"Q2","PCV","Vaccination rate should be interpreted with caution due to small population estimate"
